,0,1,2,3,4
1561,WNEA.PK^E15,30-Jun-2008,US,Wind Electric Utilities,081158671
1562,SPCL.PK^K18,31-Jul-2008,US,"Auto, Truck & Motorcycle Parts (NEC)",081126924
1563,WWPW.PK,30-Jun-2008,US,Wind Electric Utilities,081123407
1564,SKYH.PK^L16,31-May-2008,US,Wind Electric Utilities,081070076
1565,ZHYLF.PK,31-Mar-2008,VG,Hydroelectric & Tidal Utilities,08950393
1566,HTM.A^D18,31-Mar-2008,US,Electric Utilities (NEC),08901241
1567,BFLS.PK^G19,31-Dec-2007,US,Biomass & Waste to Energy Electric Utilities,08758115
1568,—,31-Dec-2007,US,Electric Utilities (NEC),08755345
1569,BVWN.PK^G17,31-Dec-2007,US,Electric Utilities (NEC),08726350
1570,—,31-Dec-2007,US,Electric Utilities (NEC),08726075
1571,—,31-Dec-2007,US,Electric Utilities (NEC),08725935
1572,—,31-Dec-2007,US,Electric Utilities (NEC),08725744
1573,TRUL.PK,31-Dec-2007,US,Electric Utilities (NEC),08725503
1574,PEGY.OQ,31-Dec-2007,US,Electric Utilities (NEC),08725153
1575,WGEI.PK,31-Dec-2007,US,Electric Utilities (NEC),08722084
1576,—,31-Dec-2007,US,Electric Utilities (NEC),08717286
1577,—,31-Dec-2007,US,Electric Utilities (NEC),08714262
1578,—,31-Dec-2007,US,Electric Utilities (NEC),08714021
1579,—,31-Dec-2007,US,Electric Utilities (NEC),08712568
1580,,,,,
1581,—,31-Dec-2007,US,Electric Utilities (NEC),08714262
1582,—,31-Dec-2007,US,Electric Utilities (NEC),08714021
1583,—,31-Dec-2007,US,Electric Utilities (NEC),08712568
1584,—,31-Dec-2007,US,Shell Companies,08712413
1585,—,31-Dec-2007,US,Electric Utilities (NEC),08711891
1586,IPL.N^C01,31-Dec-2007,US,Electric Utilities (NEC),08711649
1587,—,31-Dec-2007,US,Electric Utilities (NEC),08704371
1588,CIN_pb.N^E06,31-Dec-2007,US,Electric Utilities (NEC),08700150
1589,CINUP.PK^H09,31-Dec-2007,US,Electric Utilities (NEC),08700146
1590,MAM.A^L10,31-Dec-2007,US,Electric Utilities (NEC),08695031
1591,—,31-Dec-2007,US,Electric Utilities (NEC),08693537
1592,EPGRQ.PK,31-Dec-2007,US,Electric Utilities (NEC),08691514
1593,AES.N,31-Dec-2007,US,Electric Utilities (NEC),08690650
1594,—,31-Dec-2007,US,"Corporate Financial Services (NEC)
+1",08689914
1595,—,31-Dec-2007,US,Electric Utilities (NEC),08689401
1596,—,31-Dec-2007,US,Corporate Financial Services (NEC),08689146
1597,—,31-Dec-2007,US,Corporate Financial Services (NEC),08689109
1598,—,31-Dec-2007,US,"Corporate Financial Services (NEC)
+1",08685193
1599,HSLPP.PK^H09,31-Dec-2007,US,Electric Utilities (NEC),08683976
1600,—,31-Dec-2007,US,Fossil Fuel Electric Utilities,08676133
1601,—,31-Dec-2007,US,Electric Utilities (NEC),08676132
1602,—,31-Dec-2007,US,Fossil Fuel Electric Utilities,08676130
1603,DTE.N,31-Dec-2007,US,Electric Utilities (NEC),08674753
1604,ORA.N,31-Dec-2007,US,Alternative Electric Utilities,08668628
1605,EDE.N^A17,31-Dec-2007,US,Electric Utilities (NEC),08659833
1606,WELPP.PK,31-Dec-2007,US,Electric Utilities (NEC),08658161
1607,OTTR.OQ,31-Dec-2007,US,Electric Utilities (NEC),08653872
1608,CNLPL.PK,31-Dec-2007,US,Electric Utilities (NEC),08652966
1609,PPWLO.PK,29-Feb-2008,US,Electric Utilities (NEC),08656126
1610,—,31-Dec-2007,US,Electric Utilities (NEC),08656089
1611,DUK.N,31-Dec-2007,US,Electric Utilities (NEC),08656862
1612,ILA.N^G08,31-Dec-2007,US,Electric Utilities (NEC),08656643
1613,—,31-Dec-2007,US,Electric Utilities (NEC),08656560
1614,—,31-Dec-2007,US,Electric Utilities (NEC),08656117
1615,ITC.N^J16,31-Dec-2007,US,Electric Utilities (NEC),08656067
1616,ANTEM.PK^C11,31-Dec-2007,US,Electric Utilities (NEC),08655605
1617,AEE.N,31-Dec-2007,US,"Multiline Utilities
+2",08655188
1618,ATLS.OQ^B11,31-Dec-2007,US,Electric Utilities (NEC),08655180
1619,PSD.N^B09,29-Feb-2008,US,Electric Utilities (NEC),08654664
1620,OTTR.OQ,31-Dec-2007,US,Electric Utilities (NEC),08653872
1621,EAI.N,31-Dec-2007,US,"Electric Utilities (NEC)
+1",08653822
1622,AGR.N,31-Dec-2007,US,Electric Utilities (NEC),08653177
1623,CNLPL.PK,31-Dec-2007,US,Electric Utilities (NEC),08652967
1624,SCG_p.N^L09,31-Dec-2007,US,Electric Utilities (NEC),08652927
1625,PPL.N,31-Dec-2007,US,"Multiline Utilities
+1",08652834
1626,MIR.N^L10,31-Dec-2007,US,Electric Utilities (NEC),08652814
1627,CPN.N^C18,31-Dec-2007,US,Electric Utilities (NEC),08652613
1628,HAWLI.PK,31-Dec-2007,US,Electric Utilities (NEC),08652506
1629,EE.N^G20,31-Dec-2007,US,Electric Utilities (NEC),08652351
1630,WREGH.PK^F02,31-Dec-2007,US,Electric Utilities (NEC),08652210
1631,PNM.N,31-Dec-2007,US,Electric Utilities (NEC),08652430
1632,CVE_p.N^C05,31-Dec-2007,US,Electric Utilities (NEC),08652123
1633,OGE.N,31-Dec-2007,US,Electric Utilities (NEC),08648510
1634,FLPWP.PK^C13,31-Dec-2007,US,"Electric Utilities (NEC)
+1",08651909
1635,—,31-Dec-2007,US,"Electric Utilities (NEC)
+1",08651611
1636,—,31-Dec-2007,US,Electric Utilities (NEC),08651801
1637,NRG.N,31-Dec-2007,US,Electric Utilities (NEC),08651166
1638,LNT.OQ,31-Dec-2007,US,Electric Utilities (NEC),08651631
1639,TE.N^G16,31-Dec-2007,US,Electric Utilities (NEC),08651048
1640,ELB.N^L03,31-Dec-2007,US,Electric Utilities (NEC),08650323
1641,IMIGO.PK^K11,31-Dec-2007,US,Electric Utilities (NEC),08650005
1642,SWSEO.PK^K11,31-Dec-2007,US,Electric Utilities (NEC),08649976
1643,COCSP.PK^K06,31-Dec-2007,US,Electric Utilities (NEC),08649973
1644,PSOKM.PK^K11,31-Dec-2007,US,Electric Utilities (NEC),08649953
1645,APPWM.OB^K11,31-Dec-2007,US,Electric Utilities (NEC),08649949
1646,OHIPM.PK^K11,31-Dec-2007,US,Electric Utilities (NEC),08649938
1647,AEP.OQ,31-Dec-2007,US,Electric Utilities (NEC),08649908
1648,IDA.N,31-Dec-2007,US,Electric Utilities (NEC),08649801
1649,WIPSI.PK^K15,31-Dec-2007,US,Electric Utilities (NEC),08649753
1650,VEL_pe.N^J14,31-Dec-2007,US,Electric Utilities (NEC),08648627
1651,D.N,31-Dec-2007,US,Electric Utilities (NEC),08648615
1652,—,31-Dec-2007,US,Fossil Fuel Electric Utilities,08648512
1653,OGE.N,31-Dec-2007,US,Electric Utilities (NEC),08648510
1654,CNL.N^D16,31-Dec-2007,US,Electric Utilities (NEC),08647954
1655,WEC.N,31-Dec-2007,US,Electric Utilities (NEC),08648274
1656,NVE.N^L13,31-Dec-2007,US,Electric Utilities (NEC),08647466
1657,AYE.N^B11,31-Dec-2007,US,Electric Utilities (NEC),08647403
1658,—,31-Dec-2007,PH,Electric Utilities (NEC),08646078
1659,AZD.N^A00,31-Dec-2007,US,Electric Utilities (NEC),08645570
1660,,,,,
1661,—,31-Dec-2007,US,Electric Utilities (NEC),08644940
1662,—,31-Dec-2007,US,Electric Utilities (NEC),08644937
1663,—,31-Dec-2007,US,Electric Utilities (NEC),08644933
1664,SCE_pe.A^I20,31-Dec-2007,US,Electric Utilities (NEC),08644902
1665,EIX.N,31-Dec-2007,US,Electric Utilities (NEC),08644889
1666,BGLEN.PK^I16,31-Dec-2007,US,"Electric Utilities (NEC)
+1",08644790
1667,—,31-Dec-2007,US,Electric Utilities (NEC),08643742
1668,MGEE.OQ,31-Dec-2007,US,Electric Utilities (NEC),08643730
1669,SDO_ph.A^J13,31-Dec-2007,US,Electric Utilities (NEC),08643432
1670,GEN.N^L12,31-Dec-2007,US,Fossil Fuel Electric Utilities,08642277
1671,—,31-Dec-2007,US,Electric Utilities (NEC),08640397
1672,—,31-Dec-2007,US,Electric Utilities (NEC),08640386
1673,—,31-Dec-2007,US,Electric Utilities (NEC),08640383
1674,ALP_pq.N^J22,31-Dec-2007,US,Electric Utilities (NEC),08638763
1675,PCG_pa.A,31-Dec-2007,US,Electric Utilities (NEC),08635507
1676,PCG.N,31-Dec-2007,US,Electric Utilities (NEC),08635483
1677,CEDNM.PK^E12,31-Dec-2007,US,"Multiline Utilities
+1",08635764
1678,PCG_pa.A,31-Dec-2007,US,Electric Utilities (NEC),08635507
1679,PCG.N,31-Dec-2007,US,Electric Utilities (NEC),08635483
1680,,,,,
1681,CMS.N,31-Dec-2007,US,"Multiline Utilities
+1",08633779
1682,XEL.OQ,31-Dec-2007,US,Electric Utilities (NEC),08630677
1683,SPS.N^H97,31-Dec-2007,US,Electric Utilities (NEC),08630658
1684,UIL.N^L15,20-Feb-2008,US,Electric Utilities (NEC),08629972
1685,NSARO.PK,31-Dec-2007,US,Electric Utilities (NEC),08623143
1686,ALE.N,31-Dec-2007,US,Electric Utilities (NEC),08621017
1687,CHG.N^F13,31-Dec-2007,US,Electric Utilities (NEC),08604697
1688,NST.DG^D12,31-Dec-2007,US,Electric Utilities (NEC),08594341
1689,CQXL.PK^B22,31-Dec-2007,US,Electric Utilities (NEC),08583073
1690,—,31-Dec-2006,US,Shell Companies,071307957
1691,TVC.N,30-Sep-2007,US,Electric Utilities (NEC),071301871
1692,CMNR.PK,31-Jul-2007,US,Electric Utilities (NEC),071197000
1693,—,31-Dec-2005,US,Shell Companies,071065198
1694,NMK_pb.N,31-Mar-2007,US,Electric Utilities (NEC),07947707
1695,HTM.A^D18,31-Mar-2007,US,Electric Utilities (NEC),07947297
1696,USEYQ.PK^B11,31-Dec-2006,US,Electric Utilities (NEC),07910718
1697,AES.N,31-Dec-2006,US,Electric Utilities (NEC),07874590
1698,PEGY.OQ,31-Dec-2006,US,Electric Utilities (NEC),07857566
1699,HAWLI.PK,31-Dec-2002,US,Electric Utilities (NEC),07779077
1700,,,,,
1701,—,31-Dec-2006,US,Electric Utilities (NEC),07738938
1702,CINUP.PK^H09,31-Dec-2006,US,Electric Utilities (NEC),07735645
1703,CIN_pb.N^E06,31-Dec-2006,US,Electric Utilities (NEC),07735166
1704,EPGRQ.PK,31-Dec-2006,US,Electric Utilities (NEC),07733492
1705,—,31-Dec-2006,US,Electric Utilities (NEC),07732686
1706,—,31-Dec-2006,US,Corporate Financial Services (NEC),07728403
1707,—,31-Dec-2006,US,Corporate Financial Services (NEC),07728387
1708,—,31-Dec-2006,US,"Corporate Financial Services (NEC)
+1",07726336
1709,—,31-Dec-2006,US,Corporate Financial Services (NEC),07721689
1710,—,31-Dec-2006,US,Electric Utilities (NEC),07721490
1711,—,31-Dec-2006,US,Electric Utilities (NEC),07720579
1712,—,31-Dec-2006,US,Electric Utilities (NEC),07711821
1713,—,31-Dec-2006,US,Electric Utilities (NEC),07710276
1714,—,31-Dec-2006,US,Electric Utilities (NEC),07701641
1715,MAM.A^L10,31-Dec-2006,US,Electric Utilities (NEC),07701162
1716,—,31-Dec-2006,US,Electric Utilities (NEC),07700184
1717,—,31-Dec-2006,US,Fossil Fuel Electric Utilities,07700185
1718,—,31-Dec-2006,US,Fossil Fuel Electric Utilities,07700177
1719,—,31-Dec-2006,US,Electric Utilities (NEC),07697729
1720,,,,,
1721,,,,,
1722,CPN.N^C18,31-Dec-2006,US,Electric Utilities (NEC),07692114
1723,GMP.N^D07,31-Dec-2006,US,Electric Utilities (NEC),07689813
1724,ORA.N,31-Dec-2006,US,Alternative Electric Utilities,07686197
1725,HSLPP.PK^H09,31-Dec-2006,US,Electric Utilities (NEC),07684516
1726,ITC.N^J16,31-Dec-2006,US,Electric Utilities (NEC),07681833
1727,—,31-Dec-2006,US,Electric Utilities (NEC),07679280
1728,—,31-Dec-2006,US,Electric Utilities (NEC),07676225
1729,—,31-Dec-2006,US,Electric Utilities (NEC),07674563
1730,POR.N,31-Dec-2006,US,Electric Utilities (NEC),07668382
1731,WELPP.PK,31-Dec-2006,US,Electric Utilities (NEC),07666240
1732,—,31-Dec-2006,US,Electric Utilities (NEC),07665590
1733,ATLS.OQ^B11,31-Dec-2006,US,Electric Utilities (NEC),07665532
1734,EDE.N^A17,31-Dec-2006,US,Electric Utilities (NEC),07664981
1735,PPWLO.PK,31-Dec-2006,US,Electric Utilities (NEC),07664932
1736,DUK.N,31-Dec-2006,US,Electric Utilities (NEC),07664806
1737,LNT.OQ,31-Dec-2006,US,Electric Utilities (NEC),07664708
1738,DTE.N,31-Dec-2006,US,Electric Utilities (NEC),07664694
1739,NVE.N^L13,31-Dec-2006,US,Electric Utilities (NEC),07664439
1740,—,31-Dec-2006,US,Electric Utilities (NEC),07663798
1741,MIR.N^L10,31-Dec-2006,US,Electric Utilities (NEC),07663593
1742,DQUEK.PK^D15,31-Dec-2006,US,Electric Utilities (NEC),07663339
1743,PNM.N,31-Dec-2006,US,Electric Utilities (NEC),07662955
1744,THE.N^G07,31-Dec-2006,US,Electric Utilities (NEC),07662847
1745,EAI.N,31-Dec-2006,US,"Electric Utilities (NEC)
+1",07662802
1746,PSD.N^B09,01-Mar-2007,US,Electric Utilities (NEC),07662617
1747,WREGH.PK^F02,31-Dec-2006,US,Electric Utilities (NEC),07662179
1748,IDA.N,31-Dec-2006,US,Electric Utilities (NEC),07661896
1749,SCG_p.N^L09,31-Dec-2006,US,Electric Utilities (NEC),07661761
1750,OTTR.OQ,31-Dec-2006,US,Electric Utilities (NEC),07661560
1751,ANTEM.PK^C11,31-Dec-2006,US,Electric Utilities (NEC),07661455
1752,FLPWP.PK^C13,31-Dec-2006,US,"Electric Utilities (NEC)
+1",07659782
1753,ILA.N^G08,31-Dec-2006,US,Electric Utilities (NEC),07659893
1754,AGR.N,30-Dec-2006,US,"Electric Utilities (NEC)
+1",07660306
1755,CNLPL.PK,31-Dec-2006,US,Electric Utilities (NEC),07659623
1756,PSOKM.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658257
1757,AZD.N^A00,31-Dec-2006,US,Electric Utilities (NEC),07658893
1758,WEC.N,31-Dec-2006,US,Electric Utilities (NEC),07654701
1759,OHIPM.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658098
1760,IMIGO.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07657804
1761,—,31-Dec-2006,US,Electric Utilities (NEC),07657945
1762,COCSP.PK^K06,31-Dec-2006,US,Electric Utilities (NEC),07658147
1763,APPWM.OB^K11,31-Dec-2006,US,Electric Utilities (NEC),07657979
1764,ATXCH.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658394
1765,ATXAN.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658296
1766,—,31-Dec-2006,US,Electric Utilities (NEC),07657867
1767,AEP.OQ,31-Dec-2006,US,Electric Utilities (NEC),07657745
1768,SWSEO.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658216
1769,NRG.N,31-Dec-2006,US,Electric Utilities (NEC),07659104
1770,AZD.N^A00,31-Dec-2006,US,Electric Utilities (NEC),07658893
1771,TE.N^G16,31-Dec-2006,US,Electric Utilities (NEC),07658866
1772,—,31-Dec-2006,US,Electric Utilities (NEC),07658409
1773,ATXCH.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658394
1774,ATXAN.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658296
1775,PSOKM.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658257
1776,SWSEO.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658216
1777,COCSP.PK^K06,31-Dec-2006,US,Electric Utilities (NEC),07658147
1778,EE.N^G20,31-Dec-2006,US,Electric Utilities (NEC),07658001
1779,OHIPM.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658098
1780,,,,,
1781,COCSP.PK^K06,31-Dec-2006,US,Electric Utilities (NEC),07658147
1782,EE.N^G20,31-Dec-2006,US,Electric Utilities (NEC),07658001
1783,OHIPM.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07658098
1784,VEL_pe.N^J14,31-Dec-2006,US,Electric Utilities (NEC),07657942
1785,APPWM.OB^K11,31-Dec-2006,US,Electric Utilities (NEC),07657979
1786,D.N,31-Dec-2006,US,Electric Utilities (NEC),07657943
1787,—,31-Dec-2006,US,Electric Utilities (NEC),07657945
1788,—,31-Dec-2006,US,Electric Utilities (NEC),07657867
1789,IMIGO.PK^K11,31-Dec-2006,US,Electric Utilities (NEC),07657804
1790,AEP.OQ,31-Dec-2006,US,Electric Utilities (NEC),07657745
1791,HAWLI.PK,31-Dec-2006,US,Electric Utilities (NEC),07657132
1792,TEG.N^F15,31-Dec-2006,US,"Multiline Utilities
+1",07656737
1793,PPL.N,31-Dec-2006,US,"Multiline Utilities
+1",07655668
1794,—,31-Dec-2006,US,Electric Utilities (NEC),07655638
1795,—,31-Dec-2006,US,Electric Utilities (NEC),07655630
1796,—,31-Dec-2006,US,Electric Utilities (NEC),07655622
1797,—,31-Dec-2006,US,Electric Utilities (NEC),07655611
1798,SCE_pe.A^I20,31-Dec-2006,US,Electric Utilities (NEC),07655550
1799,EIX.N,31-Dec-2006,US,Electric Utilities (NEC),07655505
1800,AYE.N^B11,31-Dec-2006,US,Electric Utilities (NEC),07654839
1801,WEC.N,31-Dec-2006,US,Electric Utilities (NEC),07654701
1802,GEN.N^L12,31-Dec-2006,US,Fossil Fuel Electric Utilities,07655035
1803,CVE_p.N^C05,31-Dec-2006,US,Electric Utilities (NEC),07655029
1804,—,31-Dec-2006,US,Electric Utilities (NEC),07652270
1805,ALP_pq.N^J22,31-Dec-2006,US,Electric Utilities (NEC),07650581
1806,CNL.N^D16,31-Dec-2006,US,Electric Utilities (NEC),07653773
1807,BGLEN.PK^I16,31-Dec-2006,US,"Electric Utilities (NEC)
+1",07653082
1808,ELB.N^L03,31-Dec-2006,US,Electric Utilities (NEC),07652479
1809,—,31-Dec-2006,US,Electric Utilities (NEC),07652270
1810,—,31-Dec-2006,US,Electric Utilities (NEC),07650457
1811,—,31-Dec-2006,US,Electric Utilities (NEC),07650451
1812,—,31-Dec-2006,US,Electric Utilities (NEC),07650452
1813,ALP_pq.N^J22,31-Dec-2006,US,Electric Utilities (NEC),07650581
1814,—,31-Dec-2006,US,Electric Utilities (NEC),07650155
1815,MGEE.OQ,31-Dec-2006,US,Electric Utilities (NEC),07650127
1816,CMS.N,31-Dec-2006,US,"Multiline Utilities
+1",07646747
1817,SPS.N^H97,31-Dec-2006,US,Electric Utilities (NEC),07643905
1818,XEL.OQ,31-Dec-2006,US,Electric Utilities (NEC),07643904
1819,SDO_ph.A^J13,31-Dec-2006,US,Electric Utilities (NEC),07643370
1820,PCG_pa.A,31-Dec-2006,US,Electric Utilities (NEC),07642999
1821,PCG.N,31-Dec-2006,US,Electric Utilities (NEC),07642966
1822,KOMG.OQ^I07,31-Dec-2006,US,Electric Utilities (NEC),07640521
1823,DPL.N^K11,31-Dec-2006,US,Electric Utilities (NEC),07640372
1824,CEDNM.PK^E12,31-Dec-2006,US,"Multiline Utilities
+1",07639586
1825,UIL.N^L15,20-Feb-2007,US,Electric Utilities (NEC),07636244
1826,NST.DG^D12,31-Dec-2006,US,Electric Utilities (NEC),07632468
1827,ALE.N,31-Dec-2006,US,Electric Utilities (NEC),07629419
1828,OGE.N,31-Dec-2006,US,Electric Utilities (NEC),07629418
1829,—,31-Dec-2006,US,Fossil Fuel Electric Utilities,07629420
1830,CQXL.PK^B22,31-Dec-2006,US,Electric Utilities (NEC),07611202
1831,CHGEM.OB^C13,31-Dec-2006,US,Electric Utilities (NEC),07608861
1832,CHG.N^F13,31-Dec-2006,US,Electric Utilities (NEC),07608631
1833,—,31-Dec-2006,PH,Electric Utilities (NEC),07592823
1834,TVC.N,30-Sep-2006,US,Electric Utilities (NEC),061280181
1835,CMNR.PK,31-Jul-2006,US,Electric Utilities (NEC),061173165
1836,—,31-Dec-2005,US,"—
+2",061118253
1837,NMK_pb.N,31-Mar-2006,US,Electric Utilities (NEC),06933659
1838,PPWLO.PK,31-Mar-2006,US,Electric Utilities (NEC),06871800
1839,CPN.N^C18,31-Dec-2005,US,Electric Utilities (NEC),06853609
1840,USEYQ.PK^B11,31-Dec-2005,US,Electric Utilities (NEC),06754425
1841,AES.N,31-Dec-2005,US,Electric Utilities (NEC),06735497
1842,CV.N^F12,31-Dec-2005,US,Electric Utilities (NEC),06730355
1843,CV.N^F12,31-Dec-2005,US,Electric Utilities (NEC),06730355
1844,RKE.A^E06,31-Dec-2005,US,Electric Utilities (NEC),06729475
1845,IPL.N^C01,31-Dec-2005,US,Electric Utilities (NEC),06728112
1846,—,31-Dec-2005,US,Fossil Fuel Electric Utilities,06725603
1847,—,31-Dec-2005,US,Fossil Fuel Electric Utilities,06725601
1848,—,31-Dec-2005,US,Electric Utilities (NEC),06724505
1849,—,31-Dec-2005,US,Electric Utilities (NEC),06724208
1850,PEGY.OQ,31-Dec-2005,US,Electric Utilities (NEC),06724149
1851,KUTLP.PK^J05,31-Dec-2005,US,"Electric Utilities (NEC)
+1",06723770
1852,—,31-Dec-2005,US,Electric Utilities (NEC),06722353
1853,—,31-Dec-2005,US,Electric Utilities (NEC),06719837
1854,—,31-Dec-2005,US,Corporate Financial Services (NEC),06719801
1855,—,31-Dec-2005,US,Corporate Financial Services (NEC),06719813
1856,—,31-Dec-2005,US,Corporate Financial Services (NEC),06718525
1857,—,31-Dec-2005,US,Electric Utilities (NEC),06716386
1858,EPGRQ.PK,31-Dec-2005,US,Electric Utilities (NEC),06715913
1859,ORA.N,31-Dec-2005,US,Alternative Electric Utilities,06714201
1860,,,,,
1861,—,31-Dec-2005,US,Electric Utilities (NEC),06711372
1862,MAM.A^L10,31-Dec-2005,US,Electric Utilities (NEC),06710154
1863,HSLPP.PK^H09,31-Dec-2005,US,Electric Utilities (NEC),06709287
1864,—,31-Dec-2005,US,"Corporate Financial Services (NEC)
+1",06707846
1865,ITC.N^J16,31-Dec-2005,US,Electric Utilities (NEC),06692613
1866,POR.N,31-Dec-2005,US,Electric Utilities (NEC),06689745
1867,OTTR.OQ,31-Dec-2005,US,Electric Utilities (NEC),06687509
1868,GMP.N^D07,31-Dec-2005,US,Electric Utilities (NEC),06689247
1869,GEN.N^L12,31-Dec-2005,US,Fossil Fuel Electric Utilities,06687535
1870,OTTR.OQ,31-Dec-2005,US,Electric Utilities (NEC),06687509
1871,—,31-Dec-2005,US,Electric Utilities (NEC),06686498
1872,—,31-Dec-2005,US,Electric Utilities (NEC),06686496
1873,PNM.N,31-Dec-2005,US,Electric Utilities (NEC),06685143
1874,MIR.N^L10,31-Dec-2005,US,Electric Utilities (NEC),06683553
1875,EE.N^G20,31-Dec-2005,US,Electric Utilities (NEC),06683322
1876,ANTEM.PK^C11,31-Dec-2005,US,Electric Utilities (NEC),06682869
1877,AZD.N^A00,31-Dec-2005,US,Electric Utilities (NEC),06680770
1878,—,31-Dec-2005,US,Electric Utilities (NEC),06680493
1879,WREGH.PK^F02,31-Dec-2005,US,Electric Utilities (NEC),06680472
1880,,,,,
1881,FLPWP.PK^C13,31-Dec-2005,US,"Electric Utilities (NEC)
+1",06679025
1882,EAI.N,31-Dec-2005,US,"Electric Utilities (NEC)
+1",06677606
1883,EDE.N^A17,31-Dec-2005,US,Electric Utilities (NEC),06677463
1884,—,31-Dec-2005,US,Electric Utilities (NEC),06676540
1885,—,31-Dec-2005,US,Electric Utilities (NEC),06674469
1886,—,31-Dec-2005,US,Electric Utilities (NEC),06673684
1887,MGEE.OQ,31-Dec-2005,US,Electric Utilities (NEC),06673669
1888,—,31-Dec-2005,US,Electric Utilities (NEC),06673086
1889,—,31-Dec-2005,US,Electric Utilities (NEC),06671761
1890,DTE.N,31-Dec-2005,US,Electric Utilities (NEC),06671745
1891,NSARO.PK,31-Dec-2005,US,Electric Utilities (NEC),06671333
1892,AEE.N,31-Dec-2005,US,"Multiline Utilities
+2",06670808
1893,DAYPO.PK^J16,31-Dec-2005,US,Electric Utilities (NEC),06670788
1894,DQUEK.PK^D15,31-Dec-2005,US,Electric Utilities (NEC),06670700
1895,HAWLI.PK,31-Dec-2005,US,Electric Utilities (NEC),06670374
1896,IDA.N,31-Dec-2005,US,Electric Utilities (NEC),06670136
1897,NRG.N,31-Dec-2005,US,Electric Utilities (NEC),06669608
1898,—,31-Dec-2005,US,Electric Utilities (NEC),06669313
1899,—,31-Dec-2005,US,Electric Utilities (NEC),06669311
1900,,,,,
1901,—,31-Dec-2005,US,Electric Utilities (NEC),06669272
1902,SCE_pe.A^I20,31-Dec-2005,US,Electric Utilities (NEC),06669209
1903,EIX.N,31-Dec-2005,US,Electric Utilities (NEC),06669201
1904,TE.N^G16,31-Dec-2005,US,Electric Utilities (NEC),06668359
1905,ILA.N^G08,31-Dec-2005,US,Electric Utilities (NEC),06668339
1906,KOMG.OQ^I07,01-Jan-2006,US,Electric Utilities (NEC),06668557
1907,WELPP.PK,31-Dec-2005,US,Electric Utilities (NEC),06667532
1908,NVE.N^L13,31-Dec-2005,US,Electric Utilities (NEC),06666622
1909,—,31-Dec-2005,US,Electric Utilities (NEC),06665885
1910,—,31-Dec-2005,US,Electric Utilities (NEC),06665448
1911,—,31-Dec-2005,US,Electric Utilities (NEC),06665639
1912,—,31-Dec-2004,US,Shell Companies,06665178
1913,—,31-Dec-2005,US,Electric Utilities (NEC),06665183
1914,—,31-Dec-2005,US,Electric Utilities (NEC),06664992
1915,—,31-Dec-2005,US,Electric Utilities (NEC),06664768
1916,BGLEN.PK^I16,31-Dec-2005,US,"Electric Utilities (NEC)
+1",06664779
1917,PPL.N,31-Dec-2005,US,"Multiline Utilities
+1",06662116
1918,LNT.OQ,31-Dec-2005,US,Electric Utilities (NEC),06661404
1919,WEC.N,31-Dec-2005,US,Electric Utilities (NEC),06658010
1920,,,,+1,
1921,,,,,
1922,CVE_p.N^C05,31-Dec-2005,US,Electric Utilities (NEC),06657901
1923,VEL_pe.N^J14,31-Dec-2005,US,Electric Utilities (NEC),06657888
1924,D.N,31-Dec-2005,US,Electric Utilities (NEC),06657887
1925,SCG_p.N^L09,31-Dec-2005,US,"Electric Utilities (NEC)
+1",06657394
1926,AGR.N,31-Dec-2005,US,"Electric Utilities (NEC)
+1",06656569
1927,—,31-Dec-2005,US,Electric Utilities (NEC),06652736
1928,MPN_pa.A^I07,31-Dec-2005,US,Electric Utilities (NEC),06652709
1929,—,31-Dec-2005,US,Electric Utilities (NEC),06652734
1930,COCSP.PK^K06,31-Dec-2005,US,Electric Utilities (NEC),06652800
1931,DPL.N^K11,31-Dec-2005,US,Electric Utilities (NEC),06652799
1932,—,31-Dec-2003,US,Shell Companies,06652528
1933,ATXCH.PK^K11,31-Dec-2005,US,Electric Utilities (NEC),06652903
1934,SWSEO.PK^K11,31-Dec-2005,US,Electric Utilities (NEC),06652890
1935,APPWM.OB^K11,31-Dec-2005,US,Electric Utilities (NEC),06652783
1936,ATXAN.PK^K11,31-Dec-2005,US,Electric Utilities (NEC),06652820
1937,—,31-Dec-2005,US,Electric Utilities (NEC),06652774
1938,AEP.OQ,31-Dec-2005,US,Electric Utilities (NEC),06652756
1939,AYE.N^B11,31-Dec-2005,US,Electric Utilities (NEC),06652692
1940,IMIGO.PK^K11,31-Dec-2005,US,Electric Utilities (NEC),06652843
1941,—,31-Dec-2005,US,Electric Utilities (NEC),06652826
1942,CNL.N^D16,31-Dec-2005,US,Electric Utilities (NEC),06652420
1943,THE.N^G07,31-Dec-2005,US,Electric Utilities (NEC),06651005
